prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,month,kod,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,27,O,0,0,,3,1528220030109004,712,1,3,1,0,0,0,,,5,12,34,7,1,1,2003,,1528220030109,01,wd,,1528220030109004,1,,,8,1,,MORRIS,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1518,99998,6904.3035896,200317128301wd,,0,1528220030109004,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,201,O,0,0,,3,1528220030109005,712,1,3,1,0,0,0,,,0,12,17,7,1,1,2003,,1528220030109,01,wd,,1528220030109005,1,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1520,61111,6904.3035896,200317128301wd,,0,1528220030109005,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,998,O,0,1,,3.5,1528220030109006,712,1,3,2,0,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109006,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1600,99997,6904.3035896,200317128301wd,,0,1528220030109006,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,998,O,0,1,,3.5,1528220030109007,712,1,3,2,0,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109007,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1602,99997,6904.3035896,200317128301wd,,0,1528220030109007,05/04/2021
,REQUIEM SHARK GENUS,200317128301wd,1528220030109103712,0,1,3,,2,1,103,125,O,0,0,,4,1528220030109008,712,1,3,1,0,0,0,,,0,12,26,7,1,1,2003,,1528220030109,01,wd,,1528220030109008,1,,,8,2,,,20MAR200310:09,3,8,1,,,,8708020500,0,1,8,8,1610,48370,6904.3035896,200317128301wd,,0,1528220030109008,05/04/2021
,REQUIEM SHARK GENUS,200317128301wd,1528220030109103712,0,1,3,,2,1,103,125,O,0,0,,4,1528220030109009,712,1,3,1,0,0,0,,,0,12,26,7,1,1,2003,,1528220030109,01,wd,,1528220030109009,1,,,8,2,,,20MAR200310:09,3,8,1,,,,8708020500,0,1,8,8,1612,48370,6904.3035896,200317128301wd,,0,1528220030109009,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,2,1,103,57,Y,0,4,,2,1528220030109010,712,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528220030109,01,wd,,1528220030109010,,,,8,2,,HILLSBOROUGH,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1615,33617,7162.3264953,200317128301wd,,0,1528220030109010,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,2,1,103,57,O,0,0,,2,1528220030109011,712,1,3,0,0,0,0,,,0,12,55,7,1,1,2003,,1528220030109,01,wd,,1528220030109011,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1617,53948,6904.3035896,200317128301wd,,0,1528220030109011,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,61,O,0,0,,3,1528220030109012,712,1,3,2,0,0,0,,,0,12,39,7,1,1,2003,,1528220030109,01,wd,,1528220030109012,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1620,45231,6904.3035896,200317128301wd,,0,1528220030109012,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,61,O,0,0,,3,1528220030109013,712,1,3,1,0,0,0,,,0,12,39,7,1,1,2003,,1528220030109,01,wd,,1528220030109013,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1622,45215,6904.3035896,200317128301wd,,0,1528220030109013,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,1,4,103,998,O,0,0,,7,1528220030109014,712,1,3,1,5,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109014,1,,,8,2,,,20MAR200310:09,3,2,1,,,,0,0,1,8,2,1705,99997,6904.3035896,200317128301wd,,0,1528220030109014,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,3,0,103,998,O,0,0,,7,1528220030109015,712,1,3,0,0,1,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109014,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1707,99997,6904.3035896,200317128301wd,,0,1528220030109014,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,3,0,103,998,O,0,0,,7,1528220030109016,712,1,3,0,0,1,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109014,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1709,99997,6904.3035896,200317128301wd,,0,1528220030109014,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,3,0,103,998,O,0,0,,7,1528220030109017,712,1,3,0,0,1,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109014,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1711,99997,6904.3035896,200317128301wd,,0,1528220030109014,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,2,1,103,53,O,0,0,,2,1528220030109018,712,1,3,0,0,0,0,,,0,12,27,7,1,1,2003,,1528220030109,01,wd,,1528220030109018,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1740,55422,6904.3035896,200317128301wd,,0,1528220030109018,05/04/2021
,,200317128301wd,1528220030109103712,,1,3,,2,1,103,53,O,0,0,,2,1528220030109019,712,1,3,0,0,0,0,,,0,12,27,7,1,1,2003,,1528220030109,01,wd,,1528220030109019,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1742,55443,6904.3035896,200317128301wd,,0,1528220030109019,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,153,O,0,0,,2,1528220030109020,712,1,3,2,0,0,0,,,0,12,39,7,1,1,2003,,1528220030109,01,wd,,1528220030109020,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1745,44216,6904.3035896,200317128301wd,,0,1528220030109020,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,85,O,0,0,,2,1528220030109021,712,1,3,1,0,0,0,,,0,12,39,7,1,1,2003,,1528220030109,01,wd,,1528220030109021,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1747,44094,6904.3035896,200317128301wd,,0,1528220030109021,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,67,O,0,0,,5,1528220030109022,712,1,3,2,0,0,0,,,5,12,36,7,1,1,2003,,1528220030109,01,wd,,1528220030109022,1,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1754,13084,6904.3035896,200317128301wd,,0,1528220030109022,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,69,O,0,0,,5,1528220030109023,712,1,3,2,0,0,0,,,5,12,51,7,1,1,2003,,1528220030109,01,wd,,1528220030109023,1,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1756,99998,6904.3035896,200317128301wd,,0,1528220030109023,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,998,O,0,0,,2,1528220030109024,712,1,3,3,0,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109024,1,0,1,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1850,99997,6904.3035896,200317128301wd,,0,1528220030109024,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,998,O,0,0,,2,1528220030109025,712,1,3,1,0,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109025,1,0,2,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1852,99997,6904.3035896,200317128301wd,,0,1528220030109025,05/04/2021
,,200317128301wd,1528220030109103712,0,1,3,,2,1,103,998,O,0,0,,2,1528220030109026,712,1,3,1,0,0,0,,,0,12,99,7,1,1,2003,,1528220030109,01,wd,,1528220030109026,1,0,2,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1854,99997,6904.3035896,200317128301wd,,0,1528220030109026,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,998,O,2,2,,2,1528220030113001,712,1,3,1,0,0,0,,,0,12,99,7,1,1,2003,,1528220030113,01,wd,,1528220030113001,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1200,99997,6904.3035896,200317128301wd,,0,1528220030113001,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,998,O,2,2,,2,1528220030113002,712,1,3,2,0,0,0,,,0,12,99,7,1,1,2003,,1528220030113,01,wd,,1528220030113002,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1202,99997,6904.3035896,200317128301wd,,0,1528220030113002,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,998,O,2,2,,2,1528220030113003,712,1,3,1,0,0,0,,,0,12,99,7,1,1,2003,,1528220030113,01,wd,,1528220030113003,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1204,99997,6904.3035896,200317128301wd,,0,1528220030113003,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,998,O,2,2,,2,1528220030113004,712,1,3,1,0,0,0,,,0,12,99,7,1,1,2003,,1528220030113,01,wd,,1528220030113004,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1206,99997,6904.3035896,200317128301wd,,0,1528220030113004,05/04/2021
,,200317128301wd,1528220030113103712,,1,3,,2,1,103,3,O,0,1,,3.5,1528220030113005,712,1,3,0,0,0,0,,,0,12,18,7,1,1,2003,,1528220030113,01,wd,,1528220030113005,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1545,46783,6904.3035896,200317128301wd,,0,1528220030113005,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,131,O,0,1,,2.5,1528220030113006,712,1,3,2,0,0,0,,,0,12,27,7,1,1,2003,,1528220030113,01,wd,,1528220030113006,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1548,55057,6904.3035896,200317128301wd,,0,1528220030113006,05/04/2021
,,200317128301wd,1528220030113103712,0,1,3,,2,1,103,103,Y,3,12,,2.5,1528220030113007,712,1,3,2,0,0,0,,,7,12,12,7,1,1,2003,,1528220030113,01,wd,,1528220030113007,1,,,8,2,,PINELLAS,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1600,33774,7162.3264953,200317128301wd,,0,1528220030113007,05/04/2021
,KINGFISH GENUS,200317128301we,1528220030126103615,,1,3,,2,1,103,103,Y,40,100,,2,1528220030126001,615,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126001,,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,8835440600,0,1,8,8,1020,33773,4621.0168531,200317128301we,,0,1528220030126001,05/04/2021
,KINGFISH GENUS,200317128301we,1528220030126103615,,1,3,,2,1,103,103,Y,40,100,,2,1528220030126002,615,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126002,,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,8835440600,0,1,8,8,1022,33773,4621.0168531,200317128301we,,0,1528220030126002,05/04/2021
,KINGFISH GENUS,200317128301we,1528220030126103615,0,1,3,,2,1,103,103,Y,20,200,,4,1528220030126003,615,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126003,1,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,8835440600,0,1,8,8,1118,33710,4621.0168531,200317128301we,,0,1528220030126003,05/04/2021
,KINGFISH GENUS,200317128301we,1528220030126103615,,1,3,,2,1,103,998,O,20,180,,4,1528220030126004,615,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528220030126,01,we,,1528220030126004,,,,8,2,,,20MAR200310:09,3,8,1,,,,8835440600,0,1,8,8,1119,99997,4454.5446606,200317128301we,,0,1528220030126004,05/04/2021
,,200317128301we,1528220030126103615,0,1,3,,2,1,103,29,O,0,1,,2,1528220030126005,615,1,3,1,0,0,0,,,5,12,36,7,1,1,2003,,1528220030126,01,we,,1528220030126005,1,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1154,14075,4454.5446606,200317128301we,,0,1528220030126005,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,998,O,8,8,,2.5,1528220030126006,615,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528220030126,01,we,,1528220030126006,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1200,99997,4454.5446606,200317128301we,,0,1528220030126006,05/04/2021
,,200317128301we,1528220030126103615,0,1,3,,2,1,103,113,O,3,3,,3.5,1528220030126007,615,1,3,1,0,0,0,,,5,12,42,7,1,1,2003,,1528220030126,01,we,,1528220030126007,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1205,18614,4454.5446606,200317128301we,,0,1528220030126007,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,183,O,10,10,,1,1528220030126008,615,1,3,0,0,0,0,,,0,12,17,7,1,1,2003,,1528220030126,01,we,,1528220030126008,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1210,99998,4454.5446606,200317128301we,,0,1528220030126008,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,63,O,0,0,,2.5,1528220030126009,615,1,3,0,0,0,0,,,5,12,36,7,1,1,2003,,1528220030126,01,we,,1528220030126009,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1235,14132,4454.5446606,200317128301we,,0,1528220030126009,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,145,O,0,0,,2,1528220030126010,615,1,3,0,0,0,0,,,0,12,26,7,1,1,2003,,1528220030126,01,we,,1528220030126010,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1238,48626,4454.5446606,200317128301we,,0,1528220030126010,05/04/2021
,SPOTTED SEATROUT,200317128301we,1528220030126103615,,1,3,,2,1,103,998,O,7,90,,4.5,1528220030126011,615,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528220030126,01,we,,1528220030126011,,,,8,2,,,20MAR200310:09,3,8,1,,,,8835440102,0,1,8,8,1342,99997,4454.5446606,200317128301we,,0,1528220030126011,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,103,Y,7,180,,1,1528220030126012,615,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126012,,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1400,34677,4621.0168531,200317128301we,,0,1528220030126012,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,998,O,0,2,,2,1528220030126013,615,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528220030126,01,we,,1528220030126013,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1415,99997,4454.5446606,200317128301we,,0,1528220030126013,05/04/2021
,,200317128301we,1528220030126103615,0,1,3,,2,1,103,31,O,0,30,,3,1528220030126014,615,1,3,1,0,0,0,,,0,12,17,7,1,1,2003,,1528220030126,01,we,,1528220030126014,1,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1420,60453,4454.5446606,200317128301we,,0,1528220030126014,05/04/2021
,KINGFISH GENUS,200317128301we,1528220030126103615,0,1,3,,2,1,103,103,Y,14,14,,4.5,1528220030126015,615,1,3,4,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126015,1,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,8835440600,0,1,8,8,1425,33772,4621.0168531,200317128301we,,0,1528220030126015,05/04/2021
BLACK DRUM,SHEEPSHEAD,200317128301we,1528220030126103615,0,1,3,,2,1,103,103,Y,15,100,,2,1528220030126016,615,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126016,1,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,8835430301,8835440801,1,8,8,1435,33774,4621.0168531,200317128301we,,0,1528220030126016,05/04/2021
,,200317128301we,1528220030126103615,,1,3,,2,1,103,91,O,1,1,,4,1528220030126017,615,1,3,0,0,0,0,,,0,12,18,7,1,1,2003,,1528220030126,01,we,,1528220030126017,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1450,46360,4454.5446606,200317128301we,,0,1528220030126017,05/04/2021
,,200317128301we,1528220030126103615,0,1,3,,2,1,103,103,Y,7,998,,1,1528220030126018,615,1,3,2,0,0,0,,,7,12,12,7,1,1,2003,,1528220030126,01,we,,1528220030126018,1,,,8,1,,PINELLAS,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1456,33702,4621.0168531,200317128301we,,0,1528220030126018,05/04/2021
KINGFISH GENUS,SPANISH MACKEREL,200317128301we,152842003011221563,0,1,3,,2,1,21,27,O,5,5,,3,1528420030112001,563,1,3,1,0,0,0,,,5,12,34,7,1,1,2003,,1528420030112,01,we,,1528420030112001,1,,,8,1,,MORRIS,20MAR200310:09,3,8,1,,,,8850030502,8835440600,1,8,8,1117,07876,5271.406151,200317128301we,,0,1528420030112001,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,21,Y,8,52,,2,1528420030112002,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112002,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1153,34114,5468.4055318,200317128301we,,0,1528420030112002,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,21,Y,2,2,,2,1528420030112003,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112003,,,,8,2,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1155,34114,5468.4055318,200317128301we,,0,1528420030112003,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,31,O,0,0,,2,1528420030112004,563,1,3,0,0,0,0,,,0,12,17,7,1,1,2003,,1528420030112,01,we,,1528420030112004,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1157,60007,5271.406151,200317128301we,,0,1528420030112004,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,31,O,0,0,,2,1528420030112005,563,1,3,0,0,0,0,,,0,12,17,7,1,1,2003,,1528420030112,01,we,,1528420030112005,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1159,60007,5271.406151,200317128301we,,0,1528420030112005,05/04/2021
,SILVER PERCH,200317128301we,152842003011221563,0,1,3,,1,1,21,115,O,12,12,,3,1528420030112006,563,1,3,1,3,0,0,,,0,12,26,7,1,1,2003,,1528420030112,01,we,,1528420030112006,1,20,0,8,2,,,20MAR200310:09,3,1,1,,,,8835440301,0,1,8,8,1223,48182,5271.406151,200317128301we,,0,1528420030112006,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,998,O,5,5,,2,1528420030112007,563,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528420030112,01,we,,1528420030112007,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1234,99997,5271.406151,200317128301we,,0,1528420030112007,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,998,O,5,5,,2,1528420030112008,563,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528420030112,01,we,,1528420030112008,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1236,99997,5271.406151,200317128301we,,0,1528420030112008,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,998,O,5,5,,2,1528420030112009,563,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528420030112,01,we,,1528420030112009,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1238,99997,5271.406151,200317128301we,,0,1528420030112009,05/04/2021
,SPANISH MACKEREL,200317128301we,152842003011221563,,1,3,,2,1,21,21,Y,10,80,,3,1528420030112010,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112010,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,8850030502,0,1,8,8,1304,34104,5468.4055318,200317128301we,,0,1528420030112010,05/04/2021
,SPANISH MACKEREL,200317128301we,152842003011221563,,1,3,,2,1,21,21,Y,10,80,,3,1528420030112011,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112011,,,,8,2,,COLLIER,20MAR200310:09,3,8,1,,,,8850030502,0,1,8,8,1306,34104,5468.4055318,200317128301we,,0,1528420030112011,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,31,O,2,2,,1,1528420030112012,563,1,3,0,0,0,0,,,0,12,17,7,1,1,2003,,1528420030112,01,we,,1528420030112012,,,,8,2,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1311,60618,5271.406151,200317128301we,,0,1528420030112012,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,29,O,4,4,,2,1528420030112013,563,1,3,0,0,0,0,,,5,12,36,7,1,1,2003,,1528420030112,01,we,,1528420030112013,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1317,14033,5271.406151,200317128301we,,0,1528420030112013,05/04/2021
,BLACK DRUM,200317128301we,152842003011221563,,1,3,,2,1,21,21,Y,16,104,,3,1528420030112014,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112014,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,8835440801,0,1,8,8,1323,34109,5468.4055318,200317128301we,,0,1528420030112014,05/04/2021
,SPANISH MACKEREL,200317128301we,152842003011221563,0,1,3,,2,1,21,21,Y,15,60,,1,1528420030112015,563,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112015,1,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,8850030502,0,1,8,8,1338,34134,5468.4055318,200317128301we,,0,1528420030112015,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,71,Y,8,10,,1,1528420030112016,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112016,,,,8,1,,LEE,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1412,34135,5468.4055318,200317128301we,,0,1528420030112016,05/04/2021
,,200317128301we,152842003011221563,,1,3,,2,1,21,71,Y,10,10,,1,1528420030112017,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112017,,,,8,2,,LEE,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1414,34135,5468.4055318,200317128301we,,0,1528420030112017,05/04/2021
SPANISH MACKEREL,FLORIDA POMPANO,200317128301we,152842003011221563,0,1,3,,2,1,21,21,Y,60,364,,1,1528420030112018,563,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112018,1,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,8835280901,8850030502,1,8,8,1421,34102,5468.4055318,200317128301we,,0,1528420030112018,05/04/2021
BLACK DRUM,KINGFISH GENUS,200317128301we,152842003011221563,0,1,3,,2,1,21,21,Y,48,310,,4,1528420030112019,563,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112019,1,,,8,2,,COLLIER,20MAR200310:09,3,8,1,,,,8835440600,8835440801,1,8,8,1457,34109,5468.4055318,200317128301we,,0,1528420030112019,05/04/2021
,,200317128301we,152842003011221563,0,1,3,,2,1,21,21,Y,15,26,,5,1528420030112020,563,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528420030112,01,we,,1528420030112020,1,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1526,34109,5468.4055318,200317128301we,,0,1528420030112020,05/04/2021
,SPOTTED SEATROUT,200317128302wd,152842003020721563,0,1,3,,2,1,21,21,Y,24,144,,1,1528420030207001,563,1,3,1,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207001,1,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,8835440102,0,1,8,8,1037,34103,8475.7331713,200317128302wd,,0,1528420030207001,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,998,O,0,0,,2,1528420030207002,563,1,3,0,0,0,0,,,0,12,99,7,1,1,2003,,1528420030207,02,wd,,1528420030207002,,,,8,1,,,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1102,99997,8170.394773,200317128302wd,,0,1528420030207002,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,21,Y,10,10,,2,1528420030207003,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207003,,,,8,2,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1118,34112,8475.7331713,200317128302wd,,0,1528420030207003,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,21,Y,10,10,,2,1528420030207004,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207004,,,,8,2,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1120,34112,8475.7331713,200317128302wd,,0,1528420030207004,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,21,Y,32,150,,4,1528420030207005,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207005,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1124,34110,8475.7331713,200317128302wd,,0,1528420030207005,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,21,Y,12,90,,1.5,1528420030207006,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207006,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1127,34119,8475.7331713,200317128302wd,,0,1528420030207006,05/04/2021
,,200317128302wd,152842003020721563,,1,3,,2,1,21,21,Y,45,45,,2,1528420030207007,563,1,3,0,0,0,0,,,7,12,12,7,1,1,2003,,1528420030207,02,wd,,1528420030207007,,,,8,1,,COLLIER,20MAR200310:09,3,8,1,,,,0,0,1,8,8,1141,99998,8475.7331713,200317128302wd,,0,1528420030207007,05/04/2021
FLORIDA POMPANO,SPANISH MACKEREL,200317128302wd,152842003020721563,,1,3,,2,1,21,65,O,10,10,,1,1528420030207008,563,1,3,0,0,0,0,,,5,12,36,7,1,1,2003,,1528420030207,02,wd,,1528420030207008,,,,8,1,,,20MAR200310:09,3,8,1,,,,8850030502,8835280901,1,8,8,1146,13413,8170.394773,200317128302wd,,0,1528420030207008,05/04/2021
