prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
,,198736138706we,107091987060717986,0,3,5,,1,1,179,31,Y,0,3,,7,1070919870607012,86,8,7,0,1,0,,,,6,13,13,6,1,3,1987,1070919870607,06,we,,,1070919870607012,1,1,0,8,1,,,08MAR92:09:17,8,1,1,,,,,,1,,8,1810,1,35,194.33898016,198736138706we,,0,1070919870607012,05/05/2021
,,198736138706we,107091987060717986,,3,5,,2,1,179,43,N,0,0,,7,1070919870607013,86,8,7,0,0,0,,,,6,13,13,6,1,3,1987,1070919870607,06,we,,,1070919870607013,,,,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1810,1,38,245.59390124,198736138706we,,0,1070919870607013,05/05/2021
,,198736138706we,107091987060717986,,3,5,,2,1,179,179,Y,0,1,,1,1070919870607014,86,8,7,0,0,0,,,,6,13,13,6,1,3,1987,1070919870607,06,we,,,1070919870607014,,,,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1820,1,25,194.33898016,198736138706we,,0,1070919870607014,05/05/2021
,,198736138706we,107091987060717986,,3,5,,2,1,179,179,Y,3,3,,1,1070919870607015,86,8,7,0,0,0,,,,6,13,13,6,1,3,1987,1070919870607,06,we,,,1070919870607015,,,,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1820,1,32,194.33898016,198736138706we,,0,1070919870607015,05/05/2021
,SPOTTED SEATROUT,198736138706wd,10709198706113957,0,3,5,,2,1,39,39,Y,1,6,,5,1070919870611001,57,8,7,1,0,0,,,,6,13,13,6,1,3,1987,1070919870611,06,wd,,,1070919870611001,1,0,1,8,1,,,08MAR92:09:17,8,8,1,,,,8835440102,,1,,8,1600,1,20,190.63622757,198736138706wd,,0,1070919870611001,05/05/2021
,SPOTTED SEATROUT,198736138706wd,10709198706113957,0,3,5,,2,1,39,39,Y,4,15,,5,1070919870611002,57,8,7,2,0,0,,,,6,13,13,6,1,3,1987,1070919870611,06,wd,,,1070919870611002,1,0,1,8,1,,,08MAR92:09:17,8,8,1,,,,8835440102,,1,,8,1600,1,28,190.63622757,198736138706wd,,0,1070919870611002,05/05/2021
,,198736138706wd,10709198706113957,0,3,5,,2,1,39,39,Y,1,6,,3,1070919870611003,57,8,7,1,0,0,,,,6,13,13,6,2,3,1987,1070919870611,06,wd,,,1070919870611003,1,0,2,8,9,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1655,1,30,190.63622757,198736138706wd,,0,1070919870611003,05/05/2021
,,198736138706wd,10709198706113957,0,3,5,,2,1,39,39,Y,1,6,,3,1070919870611004,57,8,7,1,0,0,,,,6,13,13,6,2,3,1987,1070919870611,06,wd,,,1070919870611004,1,0,1,8,9,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1655,1,32,190.63622757,198736138706wd,,0,1070919870611004,05/05/2021
RED DRUM,SPOTTED SEATROUT,198736138706wd,1070919870616191110,0,3,5,,1,1,191,279,N,16,40,,4,1070919870616001,110,8,7,2,7,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616001,1,6,0,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,8835440901,1,,8,1345,1,69,240.91458547,198736138706wd,,0,1070919870616001,05/05/2021
RED DRUM,SPOTTED SEATROUT,198736138706wd,1070919870616191110,0,3,5,,1,1,191,135,N,0,1,,4,1070919870616002,110,8,7,2,1,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616002,1,1,0,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,8835440901,1,,8,1415,1,54,240.91458547,198736138706wd,,0,1070919870616002,05/05/2021
RED DRUM,SPOTTED SEATROUT,198736138706wd,1070919870616191110,0,3,5,,1,1,191,135,N,0,1,,4,1070919870616003,110,8,7,3,1,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616003,1,,,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,8835440901,1,,8,1415,1,9,240.91458547,198736138706wd,,0,1070919870616003,05/05/2021
,SPOTTED SEATROUT,198736138706wd,1070919870616191110,0,3,5,,1,3,191,191,Y,6,100,,7,1070919870616004,110,8,7,1,12,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616004,1,24,0,8,1,,,08MAR92:09:17,8,2,1,,,,8835440102,,1,,2,1430,1,66,190.63622757,198736138706wd,,0,1070919870616004,05/05/2021
,SPOTTED SEATROUT,198736138706wd,1070919870616191110,,3,5,,3,0,191,1,Y,12,50,,5,1070919870616005,110,8,7,0,0,1,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616005,,,,8,1,,,08MAR92:09:17,8,8,1,,,,8835440102,,1,,8,1430,1,34,190.63622757,198736138706wd,,0,1070919870616004,05/05/2021
,,198736138706wd,1070919870616191110,0,3,5,,2,1,191,191,Y,4,30,,5,1070919870616006,110,8,7,2,0,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616006,1,0,1,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1500,1,61,190.63622757,198736138706wd,,0,1070919870616006,05/05/2021
,,198736138706wd,1070919870616191110,0,3,5,,2,1,191,305,Y,5,8,,6,1070919870616007,110,8,7,1,0,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616007,1,0,5,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1520,1,14,190.63622757,198736138706wd,,0,1070919870616007,05/05/2021
,,198736138706wd,1070919870616191110,,3,5,,2,1,191,305,Y,2,12,,6,1070919870616008,110,8,7,0,0,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616008,,,,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1520,1,35,190.63622757,198736138706wd,,0,1070919870616008,05/05/2021
,,198736138706wd,1070919870616191110,0,3,5,,2,1,191,305,Y,2,12,,4,1070919870616009,110,8,7,1,0,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616009,1,0,5,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1605,1,38,190.63622757,198736138706wd,,0,1070919870616009,05/05/2021
,,198736138706wd,1070919870616191110,0,3,5,,2,1,191,305,Y,1,4,,4,1070919870616010,110,8,7,1,0,0,,,,6,13,13,6,1,3,1987,1070919870616,06,wd,,,1070919870616010,1,0,1,8,1,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1605,1,35,190.63622757,198736138706wd,,0,1070919870616010,05/05/2021
,SPOTTED SEATROUT,198736138706wd,107091987061851142,0,3,5,,1,1,51,51,Y,8,30,,3,1070919870618001,142,8,7,1,1,0,,,,6,13,13,6,1,3,1987,1070919870618,06,wd,,,1070919870618001,1,,,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,,1,,8,1335,1,26,190.63622757,198736138706wd,,0,1070919870618001,05/05/2021
,SPOTTED SEATROUT,198736138706wd,107091987061851142,0,3,5,,1,1,51,51,Y,6,25,,4,1070919870618002,142,8,7,0,2,0,,,,6,13,13,6,2,3,1987,1070919870618,06,wd,,,1070919870618002,1,2,0,8,9,,,08MAR92:09:17,8,1,1,,,,8835440102,,1,,8,1420,1,32,190.63622757,198736138706wd,,0,1070919870618002,05/05/2021
,,198736138706wd,107091987061851142,0,3,5,,2,1,51,51,Y,6,25,,4,1070919870618003,142,8,7,1,0,0,,,,6,13,13,6,2,3,1987,1070919870618,06,wd,,,1070919870618003,1,0,3,8,9,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1420,1,32,190.63622757,198736138706wd,,0,1070919870618003,05/05/2021
,,198736138706wd,107091987061851142,0,3,5,,2,1,51,51,Y,3,10,,4,1070919870618004,142,8,7,1,0,0,,,,6,13,13,6,2,3,1987,1070919870618,06,wd,,,1070919870618004,1,0,2,8,9,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1420,1,9,190.63622757,198736138706wd,,0,1070919870618004,05/05/2021
,,198736138706wd,107091987061851142,,3,5,,2,1,51,51,Y,3,10,,4,1070919870618005,142,8,7,0,0,0,,,,6,13,13,6,2,3,1987,1070919870618,06,wd,,,1070919870618005,,,,8,9,,,08MAR92:09:17,8,8,1,,,,,,1,,8,1605,1,6,190.63622757,198736138706wd,,0,1070919870618005,05/05/2021
RED DRUM,SPOTTED SEATROUT,198736138706we,10709198706213951,0,3,5,,1,1,39,31,O,20,100,,7,1070919870621001,51,8,7,5,3,0,,,,6,13,12,6,1,3,1987,1070919870621,06,we,,,1070919870621001,1,0,1,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,8835440901,1,,8,1500,1,63,173.36194158,198736138706we,,0,1070919870621001,05/05/2021
,RED DRUM,198736138706we,10709198706213951,0,3,5,,2,1,39,299,Y,2,12,,4,1070919870621002,51,8,7,3,0,0,,,,6,13,13,6,1,3,1987,1070919870621,06,we,,,1070919870621002,1,,,8,1,,,08MAR92:09:17,8,8,1,,,,8835440901,,1,,8,1530,1,37,194.33898016,198736138706we,,0,1070919870621002,05/05/2021
RED DRUM,SPOTTED SEATROUT,198736138706we,10709198706213951,0,3,5,,1,1,39,299,Y,2,12,,4,1070919870621003,51,8,7,0,1,0,,,,6,13,13,6,1,3,1987,1070919870621,06,we,,,1070919870621003,1,1,0,8,1,,,08MAR92:09:17,8,1,1,,,,8835440102,8835440901,1,,8,1530,1,35,194.33898016,198736138706we,,0,1070919870621003,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,1,55,117,O,0,21,,2,1105119870503001,433,1,3,0,1,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503001,1,1,0,8,1,,,08MAR92:09:17,1,1,1,,,,,,1,88,8,1125,1,63,2056.4229851,198736378105we,,0,1105119870503001,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,1,55,117,O,0,21,,2,1105119870503002,433,1,3,0,1,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503002,1,1,0,8,1,,,08MAR92:09:17,1,1,1,,,,,,1,88,8,1130,1,66,2056.4229851,198736378105we,,0,1105119870503002,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,3,55,55,O,1,2,,2,1105119870503003,433,1,3,0,11,0,,,,,37,54,6,1,3,1987,1105119870503,05,we,,,1105119870503003,1,22,0,8,9,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1140,1,59,2056.4229851,198736378105we,,0,1105119870503003,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,55,O,1,2,,2,1105119870503004,433,1,3,0,0,1,,,,,37,54,6,1,3,1987,1105119870503,05,we,,,1105119870503003,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1150,1,55,2056.4229851,198736378105we,,0,1105119870503003,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,55,O,0,0,,2,1105119870503005,433,1,3,0,0,1,,,,,37,54,6,1,3,1987,1105119870503,05,we,,,1105119870503003,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1155,1,16,2056.4229851,198736378105we,,0,1105119870503003,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,2,55,3,O,0,0,,4,1105119870503006,433,1,3,0,2,0,,,,5,37,42,6,1,3,1987,1105119870503,05,we,,,1105119870503006,1,1,0,8,9,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1240,1,45,2056.4229851,198736378105we,,0,1105119870503006,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,3,O,0,0,,4,1105119870503007,433,1,3,0,0,1,,,,5,37,42,6,1,3,1987,1105119870503,05,we,,,1105119870503006,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1243,1,40,2056.4229851,198736378105we,,0,1105119870503006,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,2,55,650,O,2,10,,5,1105119870503008,433,1,3,0,2,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503008,1,7,0,8,1,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1245,1,25,2056.4229851,198736378105we,,0,1105119870503008,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,650,O,2,10,,5,1105119870503009,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503008,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1250,1,23,2056.4229851,198736378105we,,0,1105119870503008,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,4,55,800,O,3,20,,3,1105119870503010,433,1,3,1,10,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503010,1,24,0,8,1,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1320,1,70,2056.4229851,198736378105we,,0,1105119870503010,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,3,0,55,800,O,3,20,,3,1105119870503011,433,1,3,1,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503010,1,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1325,1,68,2056.4229851,198736378105we,,0,1105119870503010,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,800,O,0,5,,3,1105119870503012,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503010,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1340,1,28,2056.4229851,198736378105we,,0,1105119870503010,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,800,O,0,5,,3,1105119870503013,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503010,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1345,1,7,2056.4229851,198736378105we,,0,1105119870503010,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,3,55,1,O,0,4,,5.5,1105119870503014,433,1,3,0,14,0,,,,5,37,10,6,1,3,1987,1105119870503,05,we,,,1105119870503014,1,22,0,8,1,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1350,1,65,2056.4229851,198736378105we,,0,1105119870503014,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,1,O,0,0,,5.5,1105119870503015,433,1,3,0,0,1,,,,5,37,10,6,1,3,1987,1105119870503,05,we,,,1105119870503014,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1400,1,58,2056.4229851,198736378105we,,0,1105119870503014,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,1,O,0,5,,5.5,1105119870503016,433,1,3,0,0,1,,,,5,37,10,6,1,3,1987,1105119870503,05,we,,,1105119870503014,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1410,1,59,2056.4229851,198736378105we,,0,1105119870503014,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,2,55,31,O,22,125,,6,1105119870503017,433,1,3,0,2,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503017,1,4,0,8,1,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1420,1,68,2056.4229851,198736378105we,,0,1105119870503017,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,31,O,22,125,,6,1105119870503018,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503017,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1430,1,67,2056.4229851,198736378105we,,0,1105119870503017,05/05/2021
SPOTTED SEATROUT,BLUEFISH,198736378105we,110511987050355433,0,1,1,,1,1,55,55,Y,4,100,,4,1105119870503019,433,1,3,0,2,0,,,,6,37,37,6,1,3,1987,1105119870503,05,we,,,1105119870503019,1,2,0,8,1,,,08MAR92:09:17,1,1,1,,,,8835250101,8835440102,1,88,8,1440,1,35,2324.2688387,198736378105we,,0,1105119870503019,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,1,55,55,O,0,0,,5,1105119870503020,433,1,3,0,1,0,,,,6,37,45,6,1,3,1987,1105119870503,05,we,,,1105119870503020,1,1,0,8,1,,,08MAR92:09:17,1,1,1,,,,,,1,88,8,1450,1,65,2056.4229851,198736378105we,,0,1105119870503020,05/05/2021
,,198736378105we,110511987050355433,,1,1,,2,1,55,157,N,0,1,,5,1105119870503021,433,1,3,0,0,0,,,,6,37,37,6,1,3,1987,1105119870503,05,we,,,1105119870503021,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1500,1,31,1936.7785978,198736378105we,,0,1105119870503021,05/05/2021
,,198736378105we,110511987050355433,,1,1,,2,1,55,89,O,0,3,,5,1105119870503022,433,1,3,0,0,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503022,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1510,1,38,2056.4229851,198736378105we,,0,1105119870503022,05/05/2021
,,198736378105we,110511987050355433,,1,1,,2,1,55,550,O,0,0,,5,1105119870503023,433,1,3,0,0,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503023,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1520,1,42,2056.4229851,198736378105we,,0,1105119870503023,05/05/2021
,,198736378105we,110511987050355433,,1,1,,2,1,55,89,O,0,4,,5,1105119870503024,433,1,3,0,0,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503024,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1530,1,31,2056.4229851,198736378105we,,0,1105119870503024,05/05/2021
,,198736378105we,110511987050355433,0,1,1,,1,4,55,153,O,1,15,,5.5,1105119870503025,433,1,3,0,10,0,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503025,1,44,0,8,1,,,08MAR92:09:17,1,2,1,,,,,,1,88,2,1540,1,49,2056.4229851,198736378105we,,0,1105119870503025,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,153,O,1,15,,5.5,1105119870503026,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503025,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1550,1,42,2056.4229851,198736378105we,,0,1105119870503025,05/05/2021
,,198736378105we,110511987050355433,,1,1,,3,0,55,153,O,1,15,,5.5,1105119870503027,433,1,3,0,0,1,,,,5,37,51,6,1,3,1987,1105119870503,05,we,,,1105119870503025,,,,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1600,1,32,2056.4229851,198736378105we,,0,1105119870503025,05/05/2021
,SPOTTED SEATROUT,198736378105we,110511987050355433,0,1,1,,1,1,55,13,Y,0,0,,1,1105119870503028,433,1,3,0,1,0,,,,6,37,37,6,1,3,1987,1105119870503,05,we,,,1105119870503028,1,1,0,8,1,,,08MAR92:09:17,1,1,1,,,,8835440102,,1,88,8,1610,1,33,2324.2688387,198736378105we,,0,1105119870503028,05/05/2021
,,198736378105we,110511987050355433,,1,1,,2,1,55,13,Y,0,0,,1,1105119870503029,433,1,3,0,0,0,,,,6,37,37,6,1,3,1987,1105119870503,05,we,,,1105119870503029,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1620,1,27,2324.2688387,198736378105we,,0,1105119870503029,05/05/2021
,KING MACKEREL,198736378105wd,1105219870520129452,0,1,1,,1,1,129,21,O,6,28,,11,1105219870520001,452,1,3,1,10,0,,,,5,37,51,6,1,3,1987,1105219870520,05,wd,,,1105219870520001,1,0,20,8,1,,,08MAR92:09:17,1,1,1,,,,8850030501,,1,88,8,1310,1,31,5096.1788172,198736378105wd,,0,1105219870520001,05/05/2021
,,198736378105wd,1105219870520129452,0,1,1,,1,1,129,67,N,4,7,,6,1105219870520002,452,1,3,0,10,0,,,,6,37,37,6,1,3,1987,1105219870520,05,wd,,,1105219870520002,1,18,0,8,1,,,08MAR92:09:17,1,1,1,,,,,,1,88,8,1320,1,42,4799.6789255,198736378105wd,,0,1105219870520002,05/05/2021
,,198736378105wd,1105219870520129452,,1,1,,2,1,129,129,Y,4,10,,0.5,1105219870520003,452,1,3,0,0,0,,,,6,37,37,6,1,3,1987,1105219870520,05,wd,,,1105219870520003,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1330,1,16,5759.9480782,198736378105wd,,0,1105219870520003,05/05/2021
,BLUEFISH,198736378105wd,1105219870520129452,0,1,1,,1,4,129,171,N,5,5,,6,1105219870520004,452,1,3,0,10,0,,,,6,37,37,6,1,3,1987,1105219870520,05,wd,,,1105219870520004,1,5,0,8,1,,,08MAR92:09:17,1,2,1,,,,8835250101,,1,88,2,1430,1,18,4799.6789255,198736378105wd,,0,1105219870520004,05/05/2021
,BLUEFISH,198736378105wd,1105219870520129452,,1,1,,3,0,129,171,N,5,5,,1,1105219870520005,452,1,3,0,0,1,,,,6,37,37,6,1,3,1987,1105219870520,05,wd,,,1105219870520004,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835250101,,1,88,8,1435,1,22,4799.6789255,198736378105wd,,0,1105219870520004,05/05/2021
,RED DRUM,198736378205wd,110541987050655264,0,1,1,,2,1,55,5,O,0,3,,8,1105419870506001,264,5,3,1,0,0,,,,5,37,24,6,1,3,1987,1105419870506,05,wd,,,1105419870506001,1,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835440901,,1,88,8,1740,1,66,10606.628337,198736378205wd,,0,1105419870506001,05/05/2021
,SPOTTED SEATROUT,198736378205wd,110541987050655264,,1,1,,2,1,55,147,Y,0,1,,5,1105419870506002,264,5,3,0,0,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506002,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835440102,,1,88,8,1755,1,30,12940.276611,198736378205wd,,0,1105419870506002,05/05/2021
,RED DRUM,198736378205wd,110541987050655264,,1,1,,2,1,55,147,Y,0,3,,5,1105419870506003,264,5,3,0,0,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506003,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835440901,,1,88,8,1815,1,27,12940.276611,198736378205wd,,0,1105419870506003,05/05/2021
,RED DRUM,198736378205wd,110541987050655264,,1,1,,2,1,55,161,O,4,11,,3,1105419870506004,264,5,3,0,0,0,,,,5,37,51,6,1,3,1987,1105419870506,05,wd,,,1105419870506004,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835440901,,1,88,8,1825,1,78,10606.628337,198736378205wd,,0,1105419870506004,05/05/2021
,RED DRUM,198736378205wd,110541987050655264,,1,1,,2,1,55,55,Y,16,100,,3,1105419870506005,264,5,3,0,0,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506005,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835440901,,1,88,8,1830,1,48,12940.276611,198736378205wd,,0,1105419870506005,05/05/2021
,MULLET FAMILY,198736378205wd,110541987050655264,0,1,1,,2,1,55,81,N,0,12,,3,1105419870506006,264,5,3,1,0,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506006,1,0,2,8,1,,,08MAR92:09:17,1,8,1,,,,8836010000,,1,88,8,1840,1,56,13538.89958,198736378205wd,,0,1105419870506006,05/05/2021
,MULLET FAMILY,198736378205wd,110541987050655264,0,1,1,,2,1,55,57,N,0,0,,3,1105419870506007,264,5,3,1,0,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506007,1,,,8,1,,,08MAR92:09:17,1,8,1,,,,8836010000,,1,88,8,1855,1,53,13538.89958,198736378205wd,,0,1105419870506007,05/05/2021
,,198736378205wd,110541987050655264,0,1,1,,2,1,55,55,Y,4,50,,3,1105419870506008,264,5,3,1,0,0,,,,6,37,37,6,2,3,1987,1105419870506,05,wd,,,1105419870506008,1,0,1,8,9,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1915,1,56,12940.276611,198736378205wd,,0,1105419870506008,05/05/2021
,MULLET FAMILY,198736378205wd,110541987050655264,0,1,1,,1,1,55,55,Y,0,6,,1,1105419870506009,264,5,3,0,1,0,,,,6,37,37,6,1,3,1987,1105419870506,05,wd,,,1105419870506009,1,1,0,8,1,,,08MAR92:09:17,1,1,1,,,,8836010000,,1,88,8,1925,1,37,12940.276611,198736378205wd,,0,1105419870506009,05/05/2021
BLUEFISH,RED DRUM,198736378205wd,110541987050655264,0,1,1,,1,1,55,101,O,0,0,,8,1105419870506010,264,5,3,2,1,0,,,,5,37,42,6,1,3,1987,1105419870506,05,wd,,,1105419870506010,1,,,8,1,,,08MAR92:09:17,1,1,1,,,,8835440901,8835250101,1,88,8,1940,1,99,10606.628337,198736378205wd,,0,1105419870506010,05/05/2021
,BLUEFISH,198736378205wd,110541987050655264,0,1,1,,1,1,55,19,O,2,2,,3,1105419870506011,264,5,3,0,2,0,,,,5,37,34,6,1,3,1987,1105419870506,05,wd,,,1105419870506011,1,2,0,8,1,,,08MAR92:09:17,1,1,1,,,,8835250101,,1,88,8,2015,1,37,10606.628337,198736378205wd,,0,1105419870506011,05/05/2021
,,198736378206we,110541987060755500,,1,1,,2,1,55,740,O,13,50,,2,1105419870607001,500,5,3,0,0,0,,,,5,37,51,6,1,3,1987,1105419870607,06,we,,,1105419870607001,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1245,1,60,6144.3249705,198736378206we,,0,1105419870607001,05/05/2021
,,198736378206we,110541987060755500,,1,1,,2,1,55,740,O,13,50,,2,1105419870607002,500,5,3,0,0,0,,,,5,37,51,6,1,3,1987,1105419870607,06,we,,,1105419870607002,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1250,1,60,6144.3249705,198736378206we,,0,1105419870607002,05/05/2021
,,198736378206we,110541987060755500,,1,1,,2,1,55,740,O,2,20,,2,1105419870607003,500,5,3,0,0,0,,,,5,37,51,6,1,3,1987,1105419870607,06,we,,,1105419870607003,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1255,1,30,6144.3249705,198736378206we,,0,1105419870607003,05/05/2021
,,198736378206we,110541987060755500,,1,1,,2,1,55,740,O,0,0,,2,1105419870607004,500,5,3,0,0,0,,,,5,37,51,6,1,3,1987,1105419870607,06,we,,,1105419870607004,,,,8,1,,,08MAR92:09:17,1,8,1,,,,,,1,88,8,1300,1,28,6144.3249705,198736378206we,,0,1105419870607004,05/05/2021
SUMMER FLOUNDER,BLUEFISH,198736378206we,110541987060755500,,1,1,,2,1,55,55,Y,15,200,,2,1105419870607005,500,5,3,0,0,0,,,,6,37,37,6,1,3,1987,1105419870607,06,we,,,1105419870607005,,,,8,1,,,08MAR92:09:17,1,8,1,,,,8835250101,8857030301,1,88,8,1340,1,34,6984.2889677,198736378206we,,0,1105419870607005,05/05/2021
